"WAVEL [µm]" "FLUX [Jy]" "FLUX_err [Jy]"
11.46162223815918 154.46148618200297 7.250973102904213
11.501118659973145 152.60894465031572 7.010521652917178
11.54040813446045 150.06299624553384 6.745349687732029
11.579487800598145 147.46222545390714 6.7231081063626785
11.61836051940918 145.47891079671663 6.630962589331101
11.657025337219238 141.83942112825588 6.703998542622668
11.695481300354004 138.3797613536439 6.313764919396202
11.733729362487793 135.17091559782338 6.282819319423526
11.771769523620605 133.66374588056598 6.0024387802699675
11.809600830078125 130.62965525503864 5.973371867375055
11.847223281860352 128.11694425583755 5.594393566262513
11.884638786315918 124.02720120912775 5.644136103172781
11.921845436096191 121.15802110906104 5.387854066192912
11.958845138549805 118.57722128824227 5.779711394763161
11.995635032653809 115.31430824013187 5.55975088294658
12.032217025756836 110.43806464158894 5.623435867008466
12.068592071533203 108.69933353811324 5.304770461496629
12.104758262634277 104.82467740031754 5.495610550783749
12.140715599060059 102.61847710432001 5.28199941996473
12.176465034484863 100.37969313852167 5.372875631994712
12.212007522583008 96.89619785389544 5.227298822680166
12.247340202331543 93.94106559282262 5.612748121570247
12.282465934753418 91.67521217180739 5.616446344692822
12.317381858825684 88.51137248277364 6.125544571322067
12.352090835571289 88.83363817531621 5.645281411773426
12.386591911315918 86.27891837318427 5.542116062160593
12.420884132385254 84.32715542488818 5.145706872161097
12.454968452453613 83.64148584753283 4.953517014427321
12.488844871520996 80.7888403665222 4.717680841578432
12.522512435913086 78.65818678422306 4.71778589810922
12.5559720993042 76.05332582970041 5.069152998568627
12.589223861694336 73.62420435104337 5.05536041947828
12.62226676940918 74.37381883750712 4.979666705744339
12.655101776123047 71.66642705554459 5.75378824372582
12.687728881835938 69.75304477873328 5.649351563351614
12.720147132873535 69.15461528308434 6.130787740370943
12.752358436584473 68.5402748382294 6.216135928118649
12.784360885620117 66.6614408068361 5.708421823460592
12.816154479980469 64.70085099765097 5.97019388653842
12.847740173339844 61.890503113193176 6.381674190008668
12.879118919372559 58.87456516623525 6.987484392035689
12.910287857055664 58.933250871403516 7.046091001808608
12.94124984741211 59.15963011773659 5.8128381412476395
12.972002983093262 59.121767321199194 5.111618165615994
13.002548217773438 57.190071713164365 4.195736480613872
13.032885551452637 47.239761509337335 3.5026972203499
